20171013.035017	58039.1599132407	19.719	2.6404784432223196
20171013.03503	58039.1600637037	26.748	2.6404784432223196
20171013.035046	58039.1602546759	29.528	2.6404784432223196
20171013.035101	58039.1604225	20.083	2.6404784432223196
20171013.035128	58039.1607396296	24.36	2.6404784432223196
20171013.035219	58039.1613322222	19.413	2.6404784432223196
20171013.035229	58039.1614410185	22.758	2.6404784432223196
20171013.035231	58039.1614641667	18.587	2.6404784432223196
20171013.035233	58039.1614896296	21.604	2.6404784432223196
20171013.035254	58039.1617315278	27.373	2.6404784432223196
20171013.035256	58039.1617593056	21.59	2.6404784432223196
20171013.035303	58039.1618380093	23.798	2.6404784432223196
